>> ------DATA AND TIME------|--SYNCH 4b--|------------------------DATA 16b--------------------------|-----------------MNEM 12b-------------------|-------DATA 4b-------
>> Mon May 31 11:42:34 2021 | (b'\xc3O\xc4/',) | (50351, 50287, 50287, 50287, 50287, 50287, 50255, 50255) | (b'\xc4O\xc4o\xc4o\xc4o\xc4o\xc4o',)       | 0
>> Mon May 31 11:42:35 2021 | (b'\xc3\x8f\xc4\xaf',) | (50415, 50415, 50415, 50415, 50383, 50383, 50383, 50383) | (b'\xc4\xcf\xc4\xcf\xc4\xef\xc4\xef\xc4\xef\xc4\xef',) | 0
>> Mon May 31 11:42:36 2021 | (b'\xc3\xef\xc4\xef',) | (50511, 50511, 50511, 50479, 50447, 50479, 50479, 50479) | (b'\xc5/\xc5\x0f\xc5/\xc5\x0f\xc5O\xc5/',) | 0
>> Mon May 31 11:42:37 2021 | (b'\xc4O\xc5o',) | (50607, 50543, 50543, 50607, 50543, 50543, 50607, 50543) | (b'\xc5o\xc5\xaf\xc5o\xc5\xaf\xc5\xaf\xc5\xaf',) | 0
>> Mon May 31 11:42:38 2021 | (b'\xc4\xaf\xc5\xaf',) | (50671, 50639, 50671, 50639, 50639, 50639, 50639, 50639) | (b'\xc5\xcf\xc5\xcf\xc5\xcf\xc5\xcf\xc5\xcf\xc5\xef',) | 0
>> Mon May 31 11:42:39 2021 | (b'\xc4\xef\xc5\xef',) | (50767, 50735, 50735, 50767, 50735, 50735, 50735, 50703) | (b'\xc6\x0f\xc6\x0f\xc6/\xc6\x0f\xc6/\xc6/',) | 0
>> Mon May 31 11:42:40 2021 | (b'\xc5\x0f\xc6\x0f',) | (50799, 50799, 50799, 50799, 50799, 50799, 50863, 50799) | (b'\xc6\xaf\xc6\xaf\xc6\xaf\xc6\xaf\xc6\xaf\xc6\xaf',) | 0
>> Mon May 31 11:42:41 2021 | (b'\xc5o\xc6\xaf',) | (50927, 50927, 50927, 50927, 50863, 50895, 50895, 50895) | (b'\xc6\xcf\xc6\xcf\xc6\xaf\xc6\xaf\xc6\xcf\xc6\xcf',) | 0
>> Mon May 31 11:42:42 2021 | (b'\xc5\xaf\xc6\xaf',) | (50927, 50927, 50959, 50927, 50927, 50927, 50959, 50959) | (b'\xc7\x0f\xc7\x0f\xc6\xef\xc6\xef\xc7\x0f\xc6\xef',) | 0
>> Mon May 31 11:42:43 2021 | (b'\xc5\xef\xc6\xef',) | (51055, 51023, 51055, 51023, 51023, 51023, 51023, 51023) | (b'\xc7O\xc7O\xc7O\xc7O\xc7O\xc7o',)       | 0
>> Mon May 31 11:42:44 2021 | (b'\xc6O\xc7o',) | (51119, 51119, 51119, 51119, 51055, 51055, 51119, 51087) | (b'\xc7\x8f\xc7o\xc7o\xc7o\xc7\xaf\xc7o',) | 0
>> Mon May 31 11:42:45 2021 | (b'\xc6\xaf\xc7\xaf',) | (51151, 51119, 51119, 51151, 51119, 51119, 51151, 51119) | (b'\xc7\xaf\xc7\xcf\xc7\xcf\xc7\xef\xc7\xcf\xc7\xcf',) | 0
>> Mon May 31 11:42:46 2021 | (b'\xc6\xcf\xc7\xef',) | (51183, 51183, 51215, 51183, 51183, 51183, 51183, 51183) | (b'\xc7\xef\xc7\xef\xc7\xef\xc7\xef\xc7\xef\xc7\xef',) | 0
>> Mon May 31 11:42:47 2021 | (b'\xc6\xef\xc7\xef',) | (51311, 51311, 51311, 51311, 51247, 51247, 51247, 51247) | (b'\xc8/\xc8/\xc8/\xc8/\xc8O\xc8/',)       | 0
>> Mon May 31 11:42:48 2021 | (b'\xc7/\xc8o',) | (51375, 51375, 51375, 51311, 51311, 51375, 51311, 51375) | (b'\xc8\xaf\xc8\xaf\xc8\xaf\xc8o\xc8\xaf\xc8\xaf',) | 0
>> Mon May 31 11:42:49 2021 | (b'\xc7\x8f\xc8\xaf',) | (51439, 51407, 51439, 51439, 51407, 51375, 51375, 51375) | (b'\xc8\xaf\xc8\xaf\xc8\xaf\xc8\xaf\xc8\xaf\xc8\xaf',) | 0
>> Mon May 31 11:42:50 2021 | (b'\xc7\xcf\xc8\xaf',) | (51471, 51471, 51471, 51439, 51439, 51439, 51439, 51439) | (b'\xc8\xef\xc8\xef\xc8\xef\xc9\x0f\xc9\x0f\xc9/',) | 0
>> Mon May 31 11:42:51 2021 | (b'\xc7\xef\xc9\x0f',) | (51567, 51535, 51535, 51567, 51535, 51535, 51503, 51503) | (b'\xc9/\xc9/\xc9/\xc9/\xc9/\xc9/',)       | 0
>> Mon May 31 11:42:52 2021 | (b'\xc8/\xc9O',) | (51567, 51567, 51567, 51567, 51567, 51567, 51567, 51567) | (b'\xc9o\xc9o\xc9o\xc9o\xc9o\xc9o',)       | 0
>> Mon May 31 11:42:53 2021 | (b'\xc8o\xc9o',) | (51631, 51631, 51631, 51631, 51631, 51599, 51631, 51599) | (b'\xc9\xaf\xc9\xaf\xc9\xaf\xc9\xaf\xc9\xaf\xc9\xaf',) | 0
>> Mon May 31 11:42:54 2021 | (b'\xc8\xaf\xc9\xaf',) | (51695, 51695, 51695, 51695, 51695, 51663, 51663, 51663) | (b'\xc9\xef\xc9\xcf\xc9\xcf\xc9\xcf\xc9\xcf\xc9\xef',) | 0
>> Mon May 31 11:42:55 2021 | (b'\xc8\xef\xca\x0f',) | (51823, 51759, 51695, 51695, 51695, 51727, 51727, 51759) | (b'\xc9\xef\xc9\xef\xca/\xca/\xcaO\xca/',) | 0
>> Mon May 31 11:42:56 2021 | (b'\xc8\xef\xca\x0f',) | (51823, 51823, 51823, 51791, 51759, 51727, 51759, 51759) | (b'\xcaO\xca/\xcaO\xcaO\xcao\xcao',)       | 0
>> Mon May 31 11:42:57 2021 | (b'\xc9/\xcaO',) | (51887, 51823, 51823, 51823, 51823, 51823, 51823, 51823) | (b'\xcao\xcao\xcao\xcao\xcao\xca\xaf',)    | 0
>> Mon May 31 11:42:58 2021 | (b'\xc9/\xcao',) | (51887, 51887, 51887, 51887, 51887, 51887, 51887, 51887) | (b'\xca\xaf\xca\xaf\xca\xaf\xca\xaf\xca\xaf\xca\xaf',) | 0
>> Mon May 31 11:42:59 2021 | (b'\xc9o\xca\xaf',) | (51919, 51919, 51919, 51919, 51919, 51919, 51887, 51887) | (b'\xca\xcf\xca\xaf\xca\xaf\xca\xaf\xca\xaf\xca\xaf',) | 0
>> Mon May 31 11:43:00 2021 | (b'\xc9\xaf\xca\xcf',) | (51951, 51951, 51951, 51951, 51919, 51919, 51919, 51919) | (b'\xca\xef\xca\xef\xcb\x0f\xca\xef\xca\xef\xcb\x0f',) | 0
>> Mon May 31 11:43:01 2021 | (b'\xc9\xaf\xca\xef',) | (51983, 51983, 51983, 51983, 51951, 51951, 51983, 51983) | (b'\xcb/\xcb\x0f\xcb\x0f\xcb\x0f\xcb\x0f\xcb\x0f',) | 0
>> Mon May 31 11:43:02 2021 | (b'\xc9\xcf\xca\xef',) | (52015, 52015, 52047, 52015, 52015, 52047, 52015, 52015) | (b'\xcb/\xcb/\xcb/\xcb/\xcbO\xcbO',)       | 0
>> Mon May 31 11:43:03 2021 | (b'\xca\x0f\xcb/',) | (52079, 52079, 52079, 52079, 52079, 52079, 52079, 52079) | (b'\xcbo\xcbo\xcbo\xcbo\xcbo\xcbo',)       | 0
>> Mon May 31 11:43:05 2021 | (b'\xcao\xcbo',) | (52143, 52143, 52079, 52079, 52079, 52143, 52079, 52143) | (b'\xcb\xaf\xcb\xaf\xcb\xaf\xcb\xaf\xcb\xaf\xcb\xaf',) | 0
>> Mon May 31 11:43:06 2021 | (b'\xcao\xcbo',) | (52175, 52175, 52175, 52175, 52143, 52143, 52175, 52143) | (b'\xcb\xcf\xcb\xcf\xcb\xef\xcb\xcf\xcb\xcf\xcb\xcf',) | 0
>> Mon May 31 11:43:07 2021 | (b'\xca\xaf\xcb\xaf',) | (52207, 52207, 52207, 52207, 52207, 52207, 52207, 52207) | (b'\xcb\xef\xcb\xef\xcb\xef\xcb\xef\xcb\xef\xcb\xef',) | 0
>> Mon May 31 11:43:08 2021 | (b'\xca\xcf\xcb\xcf',) | (52239, 52207, 52207, 52207, 52207, 52207, 52207, 52207) | (b'\xcb\xef\xcc\x0f\xcc/\xcc\x0f\xcc/\xcc/',) | 0
>> Mon May 31 11:43:09 2021 | (b'\xca\xef\xcb\xef',) | (52303, 52303, 52303, 52303, 52271, 52239, 52303, 52271) | (b'\xcc/\xcc/\xccO\xcc\x0f\xccO\xcc/',)    | 0
>> Mon May 31 11:43:10 2021 | (b'\xca\xef\xcb\xef',) | (52335, 52335, 52335, 52335, 52335, 52303, 52335, 52303) | (b'\xcco\xcco\xcco\xcco\xccO\xcco',)       | 0
>> Mon May 31 11:43:11 2021 | (b'\xcb/\xcco',) | (52399, 52399, 52399, 52335, 52335, 52335, 52335, 52335) | (b'\xcco\xcco\xcco\xcco\xcco\xcc\xaf',)    | 0
>> Mon May 31 11:43:12 2021 | (b'\xcb/\xcc/',) | (52399, 52399, 52399, 52399, 52335, 52399, 52399, 52399) | (b'\xcc\xaf\xcc\xaf\xcc\xaf\xcc\xaf\xcc\xaf\xcc\xaf',) | 0
>> Mon May 31 11:43:13 2021 | (b'\xcbO\xcco',) | (52399, 52399, 52399, 52399, 52399, 52399, 52399, 52399) | (b'\xcc\xaf\xcc\xaf\xcc\xaf\xcc\xaf\xcc\xaf\xcc\xaf',) | 0
>> Mon May 31 11:43:14 2021 | (b'\xcbo\xcc\xaf',) | (52431, 52399, 52399, 52431, 52399, 52399, 52463, 52431) | (b'\xcc\xcf\xcc\xef\xcc\xef\xcc\xef\xcc\xef\xcc\xcf',) | 0
>> Mon May 31 11:43:15 2021 | (b'\xcb\xaf\xcc\xaf',) | (52463, 52463, 52463, 52431, 52431, 52431, 52463, 52463) | (b'\xcc\xef\xcc\xef\xcc\xef\xcc\xef\xcc\xef\xcc\xef',) | 0
>> Mon May 31 11:43:16 2021 | (b'\xcb\xaf\xcc\xcf',) | (52495, 52527, 52495, 52463, 52463, 52495, 52495, 52527) | (b'\xcd\x0f\xcd\x0f\xcd\x0f\xcd\x0f\xcd\x0f\xcc\xef',) | 0
>> Mon May 31 11:43:17 2021 | (b'\xcb\xcf\xcc\xcf',) | (52527, 52527, 52527, 52527, 52495, 52495, 52527, 52527) | (b'\xcd/\xcdO\xcd/\xcd/\xcdO\xcd/',)       | 0
>> Mon May 31 11:43:18 2021 | (b'\xcb\xef\xcd\x0f',) | (52591, 52559, 52559, 52591, 52527, 52527, 52559, 52527) | (b'\xcdO\xcdo\xcdo\xcdo\xcdo\xcdo',)       | 0
>> Mon May 31 11:43:19 2021 | (b'\xcc/\xcd/',) | (52591, 52591, 52591, 52591, 52591, 52591, 52591, 52591) | (b'\xcdo\xcdo\xcdo\xcdo\xcdo\xcdo',)       | 0
>> Mon May 31 11:43:20 2021 | (b'\xccO\xcdo',) | (52655, 52591, 52591, 52655, 52591, 52591, 52591, 52591) | (b'\xcdo\xcdo\xcd\xaf\xcd\xaf\xcd\xaf\xcd\xaf',) | 0
>> Mon May 31 11:43:21 2021 | (b'\xcco\xcdo',) | (52655, 52655, 52655, 52655, 52655, 52655, 52655, 52655) | (b'\xcd\xaf\xcd\xaf\xcd\xaf\xcd\xaf\xcd\xaf\xcd\xaf',) | 0
>> Mon May 31 11:43:22 2021 | (b'\xcco\xcd\xaf',) | (52687, 52687, 52655, 52655, 52655, 52655, 52687, 52655) | (b'\xcd\xcf\xcd\xcf\xcd\xcf\xcd\xcf\xcd\xcf\xcd\xcf',) | 0
>> Mon May 31 11:43:23 2021 | (b'\xcc\xaf\xcd\xaf',) | (52687, 52687, 52719, 52687, 52719, 52687, 52687, 52719) | (b'\xcd\xcf\xcd\xef\xcd\xef\xcd\xef\xcd\xcf\xcd\xcf',) | 0
>> Mon May 31 11:43:24 2021 | (b'\xcc\xaf\xcd\xcf',) | (52751, 52719, 52719, 52719, 52719, 52719, 52719, 52719) | (b'\xcd\xef\xcd\xef\xcd\xef\xcd\xef\xce\x0f\xcd\xef',) | 0
>> Mon May 31 11:43:25 2021 | (b'\xcc\xaf\xcd\xcf',) | (52783, 52783, 52751, 52719, 52719, 52719, 52751, 52751) | (b'\xce/\xcd\xef\xcd\xef\xcd\xef\xce\x0f\xcd\xef',) | 0
>> Mon May 31 11:43:26 2021 | (b'\xcc\xef\xcd\xef',) | (52783, 52783, 52783, 52783, 52719, 52719, 52719, 52719) | (b'\xce\x0f\xcd\xef\xce\x0f\xce/\xce\x0f\xce/',) | 0
>> Mon May 31 11:43:27 2021 | (b'\xcc\xef\xcd\xef',) | (52847, 52815, 52815, 52783, 52751, 52751, 52783, 52719) | (b'\xce\x0f\xceO\xce/\xce/\xce/\xce/',)    | 0
>> Mon May 31 11:43:28 2021 | (b'\xcc\xef\xcd\xef',) | (52847, 52815, 52815, 52815, 52783, 52783, 52783, 52815) | (b'\xce/\xceO\xceo\xceo\xceo\xceo',)       | 0
>> Mon May 31 11:43:29 2021 | (b'\xcc\xef\xce\x0f',) | (52847, 52847, 52847, 52847, 52847, 52847, 52847, 52847) | (b'\xceo\xceo\xceo\xceo\xceo\xceo',)       | 0
>> Mon May 31 11:43:30 2021 | (b'\xcd\x0f\xce\x0f',) | (52847, 52847, 52911, 52847, 52847, 52911, 52847, 52847) | (b'\xce\xaf\xce\xaf\xce\xaf\xce\xaf\xceo\xceo',) | 0
>> Mon May 31 11:43:31 2021 | (b'\xcd/\xceo',) | (52911, 52911, 52911, 52911, 52911, 52911, 52911, 52911) | (b'\xce\xaf\xce\xaf\xce\xaf\xce\xaf\xce\xaf\xce\xaf',) | 0
>> Mon May 31 11:43:32 2021 | (b'\xcdo\xceo',) | (52911, 52911, 52911, 52911, 52911, 52911, 52911, 52911) | (b'\xce\xaf\xce\xaf\xce\xaf\xce\xcf\xce\xaf\xce\xaf',) | 0
>> Mon May 31 11:43:33 2021 | (b'\xcdo\xce\xaf',) | (52975, 52943, 52943, 52911, 52911, 52911, 52911, 52911) | (b'\xce\xcf\xce\xcf\xce\xef\xce\xef\xce\xef\xce\xef',) | 0
>> Mon May 31 11:43:34 2021 | (b'\xcd\xaf\xce\xaf',) | (52975, 52975, 52975, 52975, 52975, 52975, 52975, 52975) | (b'\xce\xef\xce\xef\xce\xef\xce\xef\xce\xef\xce\xef',) | 0
>> Mon May 31 11:43:35 2021 | (b'\xcd\xaf\xce\xaf',) | (52975, 52975, 52975, 52975, 52975, 52975, 52975, 52975) | (b'\xce\xef\xce\xef\xcf\x0f\xce\xef\xce\xef\xcf\x0f',) | 0
>> Mon May 31 11:43:36 2021 | (b'\xcd\xaf\xce\xef',) | (53007, 53007, 53007, 52975, 52975, 52975, 52975, 53007) | (b'\xcf\x0f\xcf\x0f\xcf\x0f\xcf\x0f\xcf\x0f\xcf\x0f',) | 0
>> Mon May 31 11:43:37 2021 | (b'\xcd\xcf\xce\xef',) | (53039, 53007, 53007, 53007, 52975, 52975, 53007, 53007) | (b'\xcf\x0f\xcf\x0f\xcf\x0f\xcf\x0f\xcf\x0f\xcf\x0f',) | 0
>> Mon May 31 11:43:38 2021 | (b'\xcd\xaf\xce\xef',) | (53007, 53007, 53071, 53007, 53007, 53039, 53007, 53039) | (b'\xcf/\xcfO\xcf\x0f\xcf/\xcf\x0f\xcf/',) | 0
>> Mon May 31 11:43:39 2021 | (b'\xcd\xcf\xce\xef',) | (53071, 53039, 53039, 53007, 53007, 53007, 53007, 53007) | (b'\xcf\x0f\xcf\x0f\xcf/\xcf/\xcfO\xcf/',) | 0
>> Mon May 31 11:43:40 2021 | (b'\xcd\xef\xcf\x0f',) | (53103, 53071, 53071, 53103, 53071, 53071, 53071, 53071) | (b'\xcfO\xcfO\xcfO\xcfO\xcfO\xcfO',)       | 0
>> Mon May 31 11:43:41 2021 | (b'\xcd\xef\xcf\x0f',) | (53103, 53103, 53103, 53103, 53103, 53103, 53103, 53103) | (b'\xcfo\xcfo\xcfo\xcfo\xcfo\xcfo',)       | 0
>> Mon May 31 11:43:42 2021 | (b'\xcd\xef\xcf\x0f',) | (53103, 53103, 53103, 53103, 53103, 53103, 53103, 53103) | (b'\xcfo\xcfo\xcfo\xcfo\xcfo\xcfo',)       | 0
>> Mon May 31 11:43:43 2021 | (b'\xce/\xcfO',) | (53135, 53103, 53103, 53103, 53135, 53103, 53103, 53103) | (b'\xcfo\xcfo\xcfo\xcfo\xcfo\xcfo',)       | 0
>> Mon May 31 11:43:44 2021 | (b'\xceO\xcfo',) | (53167, 53135, 53135, 53103, 53103, 53103, 53135, 53103) | (b'\xcf\xaf\xcf\xaf\xcf\xaf\xcf\xaf\xcf\xaf\xcf\xaf',) | 0
>> Mon May 31 11:43:45 2021 | (b'\xceo\xcfo',) | (53167, 53167, 53167, 53167, 53167, 53167, 53167, 53167) | (b'\xcf\xcf\xcf\xaf\xcf\xaf\xcf\xaf\xcf\xcf\xcf\xaf',) | 0
>> Mon May 31 11:43:46 2021 | (b'\xceo\xcfo',) | (53167, 53167, 53167, 53167, 53167, 53199, 53167, 53167) | (b'\xcf\xef\xcf\xcf\xcf\xcf\xcf\xcf\xcf\xcf\xcf\xcf',) | 0
>> Mon May 31 11:43:47 2021 | (b'\xce\xaf\xcf\xaf',) | (53231, 53199, 53231, 53199, 53231, 53199, 53199, 53231) | (b'\xcf\xcf\xcf\xcf\xcf\xef\xcf\xcf\xcf\xcf\xcf\xcf',) | 0
>> Mon May 31 11:43:48 2021 | (b'\xce\xaf\xcf\xaf',) | (53231, 53199, 53199, 53199, 53199, 53199, 53199, 53199) | (b'\xcf\xcf\xcf\xef\xcf\xef\xcf\xef\xd0\x0f\xd0\x0f',) | 0
>> Mon May 31 11:43:49 2021 | (b'\xce\xaf\xcf\xaf',) | (53263, 53263, 53263, 53231, 53231, 53231, 53231, 53231) | (b'\xcf\xef\xcf\xef\xd0\x0f\xd0\x0f\xd0\x0f\xcf\xef',) | 0
>> Mon May 31 11:43:50 2021 | (b'\xce\xaf\xcf\xcf',) | (53263, 53327, 53263, 53263, 53231, 53231, 53231, 53231) | (b'\xcf\xef\xcf\xef\xcf\xef\xcf\xef\xcf\xef\xcf\xef',) | 0
>> Mon May 31 11:43:51 2021 | (b'\xce\xaf\xcf\xaf',) | (53263, 53263, 53263, 53231, 53231, 53231, 53231, 53263) | (b'\xd0\x0f\xd0\x0f\xd0\x0f\xd0\x0f\xd0\x0f\xd0\x0f',) | 0
>> Mon May 31 11:43:52 2021 | (b'\xce\xaf\xcf\xcf',) | (53263, 53327, 53263, 53263, 53231, 53231, 53263, 53263) | (b'\xd0\x0f\xd0\x0f\xcf\xef\xcf\xef\xd0\x0f\xd0O',) | 0
>> Mon May 31 11:43:53 2021 | (b'\xce\xcf\xcf\xcf',) | (53327, 53263, 53327, 53263, 53263, 53295, 53263, 53263) | (b'\xd0\x0f\xd0\x0f\xd0\x0f\xd0\x0f\xd0\x0f\xd0\x0f',) | 0
>> Mon May 31 11:43:54 2021 | (b'\xce\xef\xcf\xef',) | (53359, 53327, 53327, 53263, 53263, 53263, 53327, 53263) | (b'\xd0\x0f\xd0\x0f\xd0\x0f\xd0\x0f\xd0\x0f\xd0\x0f',) | 0
>> Mon May 31 11:43:55 2021 | (b'\xce\xef\xcf\xef',) | (53359, 53359, 53359, 53327, 53263, 53327, 53327, 53359) | (b'\xd0O\xd0O\xd0\x0f\xd0/\xd0\x0f\xd0O',) | 0
>> Mon May 31 11:43:56 2021 | (b'\xce\xef\xd0\x0f',) | (53423, 53359, 53359, 53359, 53327, 53359, 53359, 53359) | (b'\xd0O\xd0\x0f\xd0O\xd0O\xd0o\xd0o',)    | 0
>> Mon May 31 11:43:57 2021 | (b'\xcf\x0f\xd0\x0f',) | (53359, 53359, 53359, 53359, 53359, 53359, 53359, 53359) | (b'\xd0o\xd0o\xd0o\xd0o\xd0\xaf\xd0o',)    | 0
>> Mon May 31 11:43:58 2021 | (b'\xcf/\xd0o',) | (53423, 53423, 53423, 53359, 53359, 53359, 53359, 53359) | (b'\xd0o\xd0o\xd0o\xd0\xaf\xd0\xaf\xd0\xaf',) | 0
>> Mon May 31 11:43:59 2021 | (b'\xcf/\xd0O',) | (53423, 53423, 53423, 53359, 53359, 53359, 53359, 53423) | (b'\xd0o\xd0\xaf\xd0\xaf\xd0\xaf\xd0\xaf\xd0\xaf',) | 0
>> Mon May 31 11:44:00 2021 | (b'\xcf/\xd0o',) | (53423, 53423, 53423, 53423, 53423, 53423, 53423, 53423) | (b'\xd0\xaf\xd0\xaf\xd0\xaf\xd0\xaf\xd0\xaf\xd0\xaf',) | 0
>> Mon May 31 11:44:02 2021 | (b'\xcfo\xd0o',) | (53423, 53423, 53423, 53423, 53423, 53423, 53423, 53423) | (b'\xd0\xaf\xd0\xaf\xd0\xaf\xd0\xaf\xd0\xcf\xd0\xaf',) | 0
>> Mon May 31 11:44:03 2021 | (b'\xcfO\xd0o',) | (53423, 53423, 53423, 53423, 53423, 53423, 53423, 53423) | (b'\xd0\xaf\xd0\xaf\xd0\xaf\xd0\xaf\xd0\xaf\xd0\xaf',) | 0
>> Mon May 31 11:44:04 2021 | (b'\xcfO\xd0o',) | (53455, 53455, 53455, 53423, 53423, 53423, 53423, 53423) | (b'\xd0\xaf\xd0\xaf\xd0\xaf\xd0\xaf\xd0\xaf\xd0\xaf',) | 0
>> Mon May 31 11:44:05 2021 | (b'\xcfo\xd0o',) | (53455, 53423, 53423, 53423, 53423, 53423, 53423, 53423) | (b'\xd0\xaf\xd0\xcf\xd0\xcf\xd0\xcf\xd0\xcf\xd0\xaf',) | 0
>> Mon May 31 11:44:06 2021 | (b'\xcfo\xd0\xaf',) | (53487, 53487, 53455, 53423, 53423, 53423, 53423, 53423) | (b'\xd0\xaf\xd0\xaf\xd0\xcf\xd0\xcf\xd0\xef\xd0\xef',) | 0
>> Mon May 31 11:44:07 2021 | (b'\xcfo\xd0\xaf',) | (53487, 53487, 53455, 53455, 53455, 53455, 53455, 53455) | (b'\xd0\xcf\xd0\xaf\xd0\xaf\xd0\xcf\xd0\xcf\xd0\xef',) | 0
>> Mon May 31 11:44:08 2021 | (b'\xcf\x8f\xd0\xaf',) | (53487, 53487, 53487, 53455, 53455, 53455, 53455, 53487) | (b'\xd0\xcf\xd0\xcf\xd0\xef\xd0\xef\xd0\xef\xd0\xef',) | 0
>> Mon May 31 11:44:09 2021 | (b'\xcf\xaf\xd0\xaf',) | (53487, 53487, 53487, 53487, 53487, 53487, 53487, 53487) | (b'\xd0\xef\xd0\xef\xd0\xef\xd0\xef\xd0\xef\xd0\xef',) | 0
>> Mon May 31 11:44:10 2021 | (b'\xcf\xaf\xd0\xcf',) | (53551, 53519, 53519, 53519, 53487, 53487, 53519, 53519) | (b'\xd1\x0f\xd0\xef\xd0\xef\xd0\xef\xd0\xef\xd0\xef',) | 0
>> Mon May 31 11:44:11 2021 | (b'\xcf\xaf\xd0\xef',) | (53519, 53551, 53519, 53487, 53487, 53519, 53519, 53519) | (b'\xd1\x0f\xd0\xef\xd0\xef\xd1/\xd1\x0f\xd1/',) | 0
>> Mon May 31 11:44:12 2021 | (b'\xcf\xaf\xd0\xcf',) | (53551, 53551, 53551, 53487, 53487, 53519, 53519, 53551) | (b'\xd0\xef\xd0\xef\xd1\x0f\xd1\x0f\xd1/\xd1\x0f',) | 0
>> Mon May 31 11:44:13 2021 | (b'\xcf\xcf\xd0\xef',) | (53551, 53519, 53519, 53519, 53487, 53519, 53551, 53551) | (b'\xd1\x0f\xd1\x0f\xd1/\xd1\x0f\xd1/\xd1\x0f',) | 0
>> Mon May 31 11:44:14 2021 | (b'\xcf\xaf\xd0\xef',) | (53583, 53551, 53551, 53551, 53487, 53487, 53551, 53519) | (b'\xd1/\xd0\xef\xd0\xef\xd1\x0f\xd1\x0f\xd1\x0f',) | 0
>> Mon May 31 11:44:15 2021 | (b'\xcf\xcf\xd0\xef',) | (53551, 53519, 53551, 53487, 53487, 53519, 53519, 53519) | (b'\xd1/\xd0\xef\xd0\xef\xd1/\xd1/\xd1/',) | 0
>> Mon May 31 11:44:16 2021 | (b'\xcf\xef\xd0\xef',) | (53583, 53551, 53551, 53551, 53551, 53519, 53519, 53519) | (b'\xd1\x0f\xd1/\xd1\x0f\xd1/\xd1/\xd1/',) | 0
>> Mon May 31 11:44:17 2021 | (b'\xcf\xef\xd0\xef',) | (53615, 53583, 53551, 53519, 53551, 53551, 53519, 53519) | (b'\xd1\x0f\xd1\x0f\xd1/\xd1/\xd1O\xd1O',) | 0
>> Mon May 31 11:44:18 2021 | (b'\xcf\xef\xd0\xef',) | (53615, 53615, 53615, 53583, 53551, 53551, 53583, 53583) | (b'\xd1o\xd1O\xd1O\xd1/\xd1/\xd1/',)       | 0
>> Mon May 31 11:44:19 2021 | (b'\xcf\xef\xd1\x0f',) | (53615, 53615, 53615, 53615, 53583, 53583, 53615, 53615) | (b'\xd1o\xd1o\xd1o\xd1o\xd1o\xd1o',)       | 0
>> Mon May 31 11:44:20 2021 | (b'\xd0\x0f\xd1O',) | (53615, 53615, 53615, 53615, 53615, 53615, 53615, 53615) | (b'\xd1o\xd1o\xd1o\xd1o\xd1o\xd1o',)       | 0
>> Mon May 31 11:44:21 2021 | (b'\xd0O\xd1o',) | (53679, 53679, 53615, 53615, 53615, 53615, 53583, 53615) | (b'\xd1o\xd1o\xd1o\xd1o\xd1o\xd1o',)       | 0
>> Mon May 31 11:44:22 2021 | (b'\xd0\x0f\xd1/',) | (53615, 53615, 53615, 53647, 53615, 53615, 53679, 53647) | (b'\xd1\xaf\xd1o\xd1o\xd1o\xd1\x8f\xd1o',) | 0
>> Mon May 31 11:44:23 2021 | (b'\xd0\x0f\xd1O',) | (53615, 53615, 53615, 53615, 53615, 53615, 53615, 53615) | (b'\xd1o\xd1o\xd1o\xd1\xaf\xd1o\xd1o',)    | 0
>> Mon May 31 11:44:24 2021 | (b'\xd0\x0f\xd1o',) | (53647, 53615, 53615, 53615, 53615, 53615, 53615, 53615) | (b'\xd1o\xd1o\xd1o\xd1\x8f\xd1o\xd1o',)    | 0
>> Mon May 31 11:44:25 2021 | (b'\xd0O\xd1O',) | (53679, 53679, 53679, 53615, 53615, 53615, 53615, 53615) | (b'\xd1o\xd1o\xd1o\xd1o\xd1o\xd1\x8f',)    | 0
>> Mon May 31 11:44:26 2021 | (b'\xd0O\xd1\x8f',) | (53679, 53679, 53679, 53615, 53615, 53615, 53615, 53679) | (b'\xd1o\xd1o\xd1\xaf\xd1o\xd1\xaf\xd1\xaf',) | 0
>> Mon May 31 11:44:27 2021 | (b'\xd0O\xd1o',) | (53679, 53679, 53679, 53679, 53679, 53647, 53679, 53615) | (b'\xd1\xaf\xd1\xaf\xd1\xaf\xd1\xaf\xd1\xaf\xd1\xaf',) | 0
>> Mon May 31 11:44:28 2021 | (b'\xd0o\xd1o',) | (53711, 53679, 53711, 53711, 53711, 53711, 53679, 53679) | (b'\xd1\xaf\xd1\xaf\xd1\xaf\xd1\xaf\xd1\xaf\xd1\xaf',) | 0
>> Mon May 31 11:44:29 2021 | (b'\xd0o\xd1\xaf',) | (53711, 53711, 53711, 53679, 53679, 53711, 53679, 53679) | (b'\xd1\xaf\xd1\xaf\xd1\xaf\xd1\xcf\xd1\xaf\xd1\xcf',) | 0
>> Mon May 31 11:44:30 2021 | (b'\xd0\xaf\xd1\xaf',) | (53711, 53711, 53711, 53711, 53711, 53711, 53711, 53679) | (b'\xd1\xaf\xd1\xaf\xd1\xcf\xd1\xaf\xd1\xcf\xd1\xcf',) | 0
>> Mon May 31 11:44:31 2021 | (b'\xd0o\xd1\xaf',) | (53711, 53711, 53711, 53711, 53711, 53711, 53711, 53711) | (b'\xd1\xcf\xd1\xcf\xd1\xcf\xd1\xcf\xd1\xcf\xd1\xcf',) | 0
